2011-04-01 11:54:03	4	46	4	0007468211129	Lemonade Juice Box 3pk Knu 	I	 	 	1	1	0	1.7700	2.0000	2.0000	2.6900	0.0000	0	0	1	0	0.6900	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	0	 	0	10499	1	0	0	1
2011-04-01 11:54:05	4	46	4	0007468211195	Grape Juice Box 3x8oz Knu 	I	 	 	1	1	0	1.7730	2.0000	2.0000	2.6900	0.0000	0	0	1	0	0.6900	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	0	 	0	10499	1	0	0	3
2011-04-01 11:54:08	4	46	4	0001583900550	Mini Corn Chips 7.5oz GarE	I	 	 	1	1	0	1.2740	1.8900	1.8900	1.8900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	3	 	0	10499	1	0	0	5
2011-04-01 11:54:09	4	46	4	0060418318070	ThinCrisp TortillaChip 10oz Fr	I	 	 	1	1	0	1.8170	2.4900	2.4900	3.1900	0.0000	0	0	1	0	0.7000	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	0	 	0	10499	1	0	0	6
2011-04-01 11:54:13	4	46	4	0001566560915	Veggie Booty 4oz Roberts	I	 	 	1	1	0	1.6200	1.7900	1.7900	2.8900	0.0000	0	0	1	0	1.1000	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	0	 	0	10499	1	0	0	8
2011-04-01 11:54:14	4	46	4	0072990617002	O.Van.Sandwich Cremes 12oz CC	I	 	 	1	1	0	2.3220	3.9900	3.9900	3.9900	0.0000	0	0	1	0	0.0000	1.0000	1	2	0	0.00000000	1	0	0	0.0000	0	0		NULL	1	0	0		0	NULL	0	1	 	0	10499	1	0	0	10
2011-04-01 11:54:14	4	46	4	0072990617002	O.Van.Sandwich Cremes 12oz CC	I	 	M	1	1	0	2.3220	-1.0000	-1.0000	-1.0000	0.0000	0	0	1	0	0.0000	-1.0000	3	20	8	0.00000000	0	0	0	0.0000	0	0		NULL	1	0	0		0	NULL	0	1	 	0	10499	1	0	0	58
2011-04-01 11:54:21	4	46	4	0000000000083	Eggs O.Harmony Bulk Each	I	 	 	4	1	0	0.2700	3.8400	3.8400	3.8400	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	12	2	12	3.8400	0	12		NULL	1	0	0		0	NULL	0	1	 	0	10499	1	0	0	11
2011-04-01 11:54:25	4	46	4	0000000017503	COFFEE French Roast/EE	I	 	 	3	1.11	1	7.8300	8.9900	9.9800	11.7900	0.0000	0	0	1	0	3.1100	0.0000	1	1	0	0.00000000	1.11	0	0	0.0000	0	0		NULL	256	0	0		0	NULL	0	1	 	0	10499	1	0	0	13
2011-04-01 11:54:27	4	46	4	0007893500512	Sesame Rye Crispbread 8.8oz Ry	I	 	 	1	1	0	1.5630	2.7900	2.7900	2.7900	0.0000	0	0	1	0	0.0000	0.8000	1	2	0	0.00000000	1	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	0	 	0	10499	1	0	0	15
2011-04-01 11:54:27	4	46	4	0007893500512	Sesame Rye Crispbread 8.8oz Ry	I	 	M	1	1	0	1.5630	-0.8000	-0.8000	-0.8000	0.0000	0	0	1	0	0.0000	-0.8000	3	20	8	0.00000000	0	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	0	 	0	10499	1	0	0	57
2011-04-01 11:54:29	4	46	4	0002433501412	Lite Cheddar Puffs 5.5oz LB	I	 	 	1	1	0	1.6600	2.2900	2.2900	2.9900	0.0000	0	0	1	0	0.7000	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	0	 	0	10499	1	0	0	16
2011-04-01 11:54:34	4	46	4	0005844977021	O.Heritage Flakes 32oz NP	I	 	 	1	1	0	5.5580	4.9900	4.9900	8.5900	0.0000	0	0	1	0	3.6000	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	1	 	0	10499	1	0	0	18
2011-04-01 11:54:37	4	46	4	0008761435121	Peelu Spearmint Gum 100ct	I	 	 	11	1	0	5.7900	10.6900	10.6900	10.6900	0.0000	1	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	0	 	0	10499	1	0	0	20
2011-04-01 11:54:38	4	46	4	0020500100000	Brunkow Med.Yel.Cheddar Cheese	I	 	 	5	0.460658	0	3.5800	6.9900	3.2200	6.9900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	1	0	0		0	NULL	0	0	 	0	10499	1	0	0	21
2011-04-01 11:54:40	4	46	4	0007172807020	Mild Ital.Chicken Sausage 12oz	I	 	 	13	1	0	3.8200	5.4900	5.4900	5.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	0	 	0	10499	1	0	0	22
2011-04-01 11:54:51	4	46	4	0000000000611	Basil Fresh 	I	 	 	2	0.02	1	0.0000	19.9900	0.4000	19.9900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	0.02	0	0	0.0000	0	0		NULL	1	0	0		0	NULL	0	1	 	0	10499	1	0	0	24
2011-04-01 11:54:58	4	46	4	0000000015214	SNACK Choc Almonds Dark	I	 	 	3	0.2	1	4.8600	8.9900	1.8000	8.9900	0.0000	1	0	1	0	0.0000	0.0000	1	0	0	0.00000000	0.2	0	0	0.0000	0	0		NULL	1	0	0		0	NULL	0	0	 	0	10499	1	0	0	26
2011-04-01 11:55:01	4	46	4	0002531710200	O.Sunday Bacon 8oz ApF	I	 	 	13	1	0	4.1300	6.4900	6.4900	6.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	27
2011-04-01 11:55:03	4	46	4	0004227200071	Cheese Burrito 6oz Amy	I	 	 	6	1	0	1.6200	1.9900	1.9900	2.4900	0.0000	0	0	1	0	0.5000	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	3	 	0	10499	1	0	0	28
2011-04-01 11:55:06	4	46	4	0004227200071	Cheese Burrito 6oz Amy	I	 	 	6	1	0	1.6200	1.9900	1.9900	2.4900	0.0000	0	0	1	0	0.5000	0.0000	1	1	0	0.00000000	1	0	0	0.0000	0	0		NULL	2	0	0		0	NULL	0	3	 	0	10499	1	0	0	30
